Labels,Latitude,Longitude,Capacity
ParkingVelo1756,48.845104,2.3697275,6
ParkingVelo1757,48.857545,2.4020911,12
ParkingVelo1758,48.8577599,2.4028716,10
ParkingVelo1759,48.8588102,2.3842232,10
ParkingVelo1760,48.8592721,2.3862951,8
ParkingVelo1761,48.8593283,2.402557,12
ParkingVelo1762,48.8605778,2.4044809,12
ParkingVelo1763,48.862757,2.4066651,8
ParkingVelo1764,48.8666855,2.4061863,10
ParkingVelo1765,48.8683431,2.4036885,6
ParkingVelo1766,48.8697118,2.4063675,10
ParkingVelo1767,48.8803671,2.2953124,10
ParkingVelo1768,48.8848945,2.3068074,20
ParkingVelo1769,48.8255885,2.371058,8
ParkingVelo1770,48.877931,2.2876496,20
ParkingVelo1771,48.8237664,2.3731848,12
ParkingVelo1772,48.8236034,2.370792,24
ParkingVelo1773,48.8242909,2.3730566,12
ParkingVelo1774,48.8227446,2.3674308,8
ParkingVelo1775,48.8192221,2.3590006,20
ParkingVelo1776,48.820856,2.3558147,6
ParkingVelo1777,48.8295999,2.2952376,8
ParkingVelo1778,48.8334961,2.3568436,8
ParkingVelo1779,48.8639527,2.3987525,8
ParkingVelo1780,48.8643496,2.4003495,8
ParkingVelo1781,48.8649057,2.4040471,8
ParkingVelo1782,48.866214,2.3961048,16
ParkingVelo1783,48.8671571,2.4023736,12
ParkingVelo1784,48.8672082,2.3982234,8
ParkingVelo1785,48.8814499,2.3169703,12
ParkingVelo1786,48.8839833,2.3329256,10
ParkingVelo1787,48.8392689,2.2758124,24
ParkingVelo1788,48.8314359,2.3428335,10
ParkingVelo1789,48.8317397,2.342171,10
ParkingVelo1790,48.8584954,2.3728731,44
ParkingVelo1791,48.8586384,2.3732964,14
ParkingVelo1792,48.8668947,2.3957337,10
ParkingVelo1793,48.8689384,2.4022925,16
ParkingVelo1794,48.86914,2.4032371,8
ParkingVelo1795,48.8695383,2.4029523,8
ParkingVelo1796,48.8711824,2.3370173,8
ParkingVelo1797,48.8761102,2.388313,10
ParkingVelo1798,48.8761371,2.3875668,20
ParkingVelo1799,48.8822811,2.2959436,4
ParkingVelo1800,48.8390907,2.3169712,62
ParkingVelo1801,48.8591439,2.3812339,12
ParkingVelo1802,48.8661807,2.3938991,10
ParkingVelo1803,48.866985,2.3942719,8
ParkingVelo1804,48.8727349,2.4128469,8
ParkingVelo1805,48.8726219,2.41286,12
ParkingVelo1806,48.8802443,2.3943536,4
ParkingVelo1807,48.8801574,2.3915459,10
ParkingVelo1808,48.8831752,2.3853042,4
ParkingVelo1809,48.884042,2.3841438,10
ParkingVelo1810,48.8839803,2.3840613,10
ParkingVelo1811,48.8861247,2.3819322,8
ParkingVelo1812,48.886684,2.3812807,10
ParkingVelo1813,48.8902948,2.3792293,6
ParkingVelo1814,48.8912993,2.3773474,16
ParkingVelo1815,48.8827749,2.3893881,12
ParkingVelo1816,48.8827264,2.3896007,18
ParkingVelo1817,48.8824344,2.3909565,8
ParkingVelo1818,48.8792776,2.3980175,10
ParkingVelo1819,48.8793314,2.3980302,10
ParkingVelo1820,48.871313,2.400972,10
ParkingVelo1821,48.8715222,2.40193,10
ParkingVelo1822,48.8715607,2.4017736,14
ParkingVelo1823,48.8716268,2.4019896,4
ParkingVelo1824,48.8530566,2.4078809,20
ParkingVelo1825,48.8531624,2.4084697,12
ParkingVelo1826,48.8713248,2.4109804,14
ParkingVelo1827,48.8712952,2.4107104,10
ParkingVelo1828,48.8749934,2.4127839,10
ParkingVelo1829,48.8750967,2.4127523,26
ParkingVelo1830,48.8477725,2.2967166,6
ParkingVelo1831,48.8683963,2.3141077,18
ParkingVelo1832,48.8648366,2.3140832,10
ParkingVelo1833,48.8560281,2.3664098,10
ParkingVelo1834,48.8790491,2.286554,8
ParkingVelo1835,48.8816508,2.3736518,12
ParkingVelo1836,48.8816345,2.3737432,12
ParkingVelo1837,48.8813582,2.3734255,14
ParkingVelo1838,48.8811135,2.3739688,12
ParkingVelo1839,48.8808024,2.3739361,12
ParkingVelo1840,48.8650444,2.3744692,8
ParkingVelo1841,48.8666627,2.3448975,26
ParkingVelo1842,48.8712744,2.4111985,14
ParkingVelo1843,48.8613851,2.3700663,10
ParkingVelo1844,48.8229792,2.365117,20
ParkingVelo1845,48.8482849,2.3195475,8
ParkingVelo1846,48.8648121,2.2973397,12
ParkingVelo1847,48.8647618,2.2963955,24
ParkingVelo1848,48.8810099,2.3916364,10
ParkingVelo1849,48.8643845,2.28503,6
ParkingVelo1850,48.8394454,2.3597115,10
ParkingVelo1851,48.8225423,2.3625735,10
ParkingVelo1852,48.8399778,2.3938671,10
ParkingVelo1853,48.8650947,2.2917913,4
ParkingVelo1854,48.8785216,2.2952246,10
ParkingVelo1855,48.8639732,2.2767971,16
ParkingVelo1856,48.8342541,2.2906491,12
ParkingVelo1857,48.886425,2.3398674,20
ParkingVelo1858,48.8663551,2.2865779,6
ParkingVelo1859,48.8658277,2.2928484,4
ParkingVelo1860,48.8672041,2.3689242,30
ParkingVelo1861,48.8430686,2.3174006,4
ParkingVelo1862,48.8849343,2.3355792,8
ParkingVelo1863,48.8850435,2.3352997,6
ParkingVelo1864,48.890076,2.354574,6
ParkingVelo1865,48.891115,2.3435824,10
ParkingVelo1866,48.8901042,2.3330681,10
ParkingVelo1867,48.8901396,2.3331343,8
ParkingVelo1868,48.889659,2.3386931,10
ParkingVelo1869,48.8963319,2.3417567,10
ParkingVelo1870,48.8906858,2.3343474,8
ParkingVelo1871,48.8870572,2.3464266,18
ParkingVelo1872,48.8296111,2.3806026,18
ParkingVelo1873,48.8802212,2.3535548,18
ParkingVelo1874,48.8797527,2.3558,10
ParkingVelo1875,48.879778,2.3555628,8
ParkingVelo1876,48.8798008,2.3553631,8
ParkingVelo1877,48.8798125,2.3552672,8
ParkingVelo1878,48.8798275,2.3551802,8
ParkingVelo1879,48.8798418,2.3550961,8
ParkingVelo1880,48.8798568,2.3549993,8
ParkingVelo1881,48.879873,2.3549113,6
ParkingVelo1882,48.8835524,2.3475009,8
ParkingVelo1883,48.883568,2.3476326,6
ParkingVelo1884,48.8835982,2.3478747,4
ParkingVelo1885,48.8836042,2.3479041,4
ParkingVelo1886,48.8836169,2.3480302,14
ParkingVelo1887,48.8836254,2.3481057,6
ParkingVelo1888,48.8836644,2.3484222,4
ParkingVelo1889,48.8836884,2.3485988,6
ParkingVelo1890,48.8836919,2.3486424,4
ParkingVelo1891,48.8837076,2.3487817,8
ParkingVelo1892,48.8691716,2.4109186,6
ParkingVelo1893,48.863991,2.2789696,10
ParkingVelo1894,48.8667658,2.3969328,14
ParkingVelo1895,48.866123,2.3890908,28
ParkingVelo1896,48.8608456,2.3847399,8
ParkingVelo1897,48.8595835,2.3808831,6
ParkingVelo1898,48.8570054,2.3747502,8
ParkingVelo1899,48.8556016,2.3717029,8
ParkingVelo1900,48.8642579,2.380149,10
ParkingVelo1901,48.8749303,2.3046276,20
ParkingVelo1902,48.8705369,2.4107894,24
ParkingVelo1903,48.8797505,2.3055114,8
ParkingVelo1904,48.8621424,2.3842785,10
ParkingVelo1905,48.8617434,2.3824435,10
ParkingVelo1906,48.8588226,2.3787337,8
ParkingVelo1907,48.8681512,2.295908,8
ParkingVelo1908,48.8773942,2.3106445,16
ParkingVelo1909,48.8646427,2.3731131,20
ParkingVelo1910,48.8696535,2.3442347,16
ParkingVelo1911,48.8692811,2.3456509,40
ParkingVelo1912,48.8730634,2.3274978,10
ParkingVelo1913,48.8765274,2.3154273,8
ParkingVelo1914,48.877754,2.3150234,14
ParkingVelo1915,48.8708809,2.3951797,10
ParkingVelo1916,48.8748228,2.3935498,12
ParkingVelo1917,48.8755933,2.3920122,12
ParkingVelo1918,48.8694883,2.3784997,10
ParkingVelo1919,48.8693192,2.3776038,8
ParkingVelo1920,48.8645665,2.3713898,8
ParkingVelo1921,48.860095,2.3676258,10
ParkingVelo1922,48.8600777,2.3671801,6
ParkingVelo1923,48.8600928,2.3658911,14
ParkingVelo1924,48.8601099,2.364835,14
ParkingVelo1925,48.8599912,2.3643799,10
ParkingVelo1926,48.8599776,2.3632553,12
ParkingVelo1927,48.8588626,2.3621373,10
ParkingVelo1928,48.8585153,2.3615658,20
ParkingVelo1929,48.860529,2.3554054,10
ParkingVelo1930,48.8603781,2.3558882,10
ParkingVelo1931,48.8602281,2.3563569,10
ParkingVelo1932,48.8606966,2.3549461,6
ParkingVelo1933,48.874394,2.3017645,10
ParkingVelo1934,48.8640268,2.3733981,8
ParkingVelo1935,48.8558334,2.3672798,8
ParkingVelo1936,48.8486404,2.3970893,16
ParkingVelo1937,48.8444107,2.3727013,42
ParkingVelo1938,48.8283938,2.3730571,10
ParkingVelo1939,48.8535549,2.3660275,20
ParkingVelo1940,48.85415,2.3622394,20
ParkingVelo1941,48.8541722,2.3599376,26
ParkingVelo1942,48.8447256,2.3567235,16
ParkingVelo1943,48.8461604,2.3194802,18
ParkingVelo1944,48.8493917,2.3154166,16
ParkingVelo1945,48.849568,2.319277,18
ParkingVelo1946,48.8496562,2.3196504,8
ParkingVelo1947,48.8492903,2.3200745,4
ParkingVelo1948,48.849368,2.3200471,4
ParkingVelo1949,48.8591602,2.3004809,12
ParkingVelo1950,48.8568775,2.3301021,10
ParkingVelo1951,48.8645173,2.4042254,48
ParkingVelo1952,48.8436011,2.3335684,24
ParkingVelo1953,48.8414844,2.3319658,10
ParkingVelo1954,48.8418155,2.3330587,18
ParkingVelo1955,48.8425265,2.334384,4
ParkingVelo1956,48.8426725,2.33398,10
ParkingVelo1957,48.8861398,2.3261172,8
ParkingVelo1958,48.8958611,2.3249386,10
ParkingVelo1959,48.896309,2.3223089,6
ParkingVelo1960,48.8959226,2.3229101,10
ParkingVelo1961,48.8316289,2.3373406,16
ParkingVelo1962,48.8340462,2.3626534,14
ParkingVelo1963,48.8802987,2.2864249,8
ParkingVelo1964,48.8583442,2.3691048,12
ParkingVelo1965,48.884232,2.3270047,8
ParkingVelo1966,48.8250578,2.3724103,10
ParkingVelo1967,48.8259011,2.3758752,10
ParkingVelo1968,48.8307748,2.4132184,10
ParkingVelo1969,48.876144,2.3687485,8
ParkingVelo1970,48.8505891,2.3058495,8
ParkingVelo1971,48.8829313,2.3825304,10
ParkingVelo1972,48.8815802,2.3810035,8
ParkingVelo1973,48.8806603,2.3770621,28
ParkingVelo1974,48.8791328,2.3648675,10
ParkingVelo1975,48.8762963,2.3616877,24
ParkingVelo1976,48.8761624,2.3616002,10
ParkingVelo1977,48.8760647,2.3612941,10
ParkingVelo1978,48.8749645,2.3528945,20
ParkingVelo1979,48.8737327,2.3528373,10
ParkingVelo1980,48.873528,2.3527164,12
ParkingVelo1981,48.8602344,2.3410188,18
ParkingVelo1982,48.8503548,2.3317737,10
ParkingVelo1983,48.8493995,2.3283927,12
ParkingVelo1984,48.8509289,2.3194577,22
ParkingVelo1985,48.8504286,2.3196648,10
ParkingVelo1986,48.8474163,2.3099774,8
ParkingVelo1987,48.8472303,2.3098755,8
ParkingVelo1988,48.8474342,2.3096649,8
ParkingVelo1989,48.8472559,2.3096126,8
ParkingVelo1990,48.850102,2.3011456,14
ParkingVelo1991,48.8500861,2.3010376,10
ParkingVelo1992,48.8517405,2.3172773,22
ParkingVelo1993,48.8642498,2.3511098,20
ParkingVelo1994,48.8398481,2.3056733,5
ParkingVelo1995,48.8782033,2.3409076,10
ParkingVelo1996,48.8767727,2.3470294,36
ParkingVelo1997,48.8488502,2.4024653,8
ParkingVelo1998,48.8706375,2.3547181,18
ParkingVelo1999,48.8703847,2.3513091,14
ParkingVelo2000,48.8692852,2.3521582,8
ParkingVelo2001,48.8677471,2.3516332,12
ParkingVelo2002,48.8419602,2.3759638,12
ParkingVelo2003,48.8418433,2.3757381,30
ParkingVelo2004,48.8976632,2.3425253,16
ParkingVelo2005,48.8474219,2.3647827,10
ParkingVelo2006,48.8658885,2.3533547,10
ParkingVelo2007,48.8415804,2.3250834,20
ParkingVelo2008,48.8642508,2.4090432,8
ParkingVelo2009,48.8528368,2.4007997,10
ParkingVelo2010,48.8559563,2.4044511,8
ParkingVelo2011,48.8811819,2.3515419,12
ParkingVelo2012,48.8828908,2.350008,16
ParkingVelo2013,48.8818825,2.3511628,14
ParkingVelo2014,48.8818576,2.3509354,14
ParkingVelo2015,48.8787217,2.3523087,16
ParkingVelo2016,48.87931,2.3523361,12
ParkingVelo2017,48.8792438,2.3531203,14
ParkingVelo2018,48.8790018,2.3534994,8
ParkingVelo2019,48.8799593,2.3545482,8
ParkingVelo2020,48.879978,2.3544532,6
ParkingVelo2021,48.8799897,2.3544008,4
ParkingVelo2022,48.8800977,2.3540045,8
ParkingVelo2023,48.8800749,2.3540767,8
ParkingVelo2024,48.8800524,2.3541631,8
ParkingVelo2025,48.8800281,2.3542469,70
ParkingVelo2026,48.8800086,2.354331,24
ParkingVelo2027,48.880125,2.3539059,8
ParkingVelo2028,48.8799476,2.3546024,8
ParkingVelo2029,48.8799863,2.3528645,9
ParkingVelo2030,48.8807345,2.3521933,12
ParkingVelo2031,48.8645055,2.3302273,26
ParkingVelo2032,48.8653582,2.3307651,26
ParkingVelo2033,48.884545,2.3772572,8
ParkingVelo2034,48.8534937,2.3580211,18
ParkingVelo2035,48.8536354,2.3581358,10
ParkingVelo2036,48.8458438,2.37313,40
ParkingVelo2037,48.8747243,2.3805023,8
ParkingVelo2038,48.8718018,2.3675529,18
ParkingVelo2039,48.8772926,2.3546154,8
ParkingVelo2040,48.8768391,2.3388822,10
ParkingVelo2041,48.8765192,2.3386806,12
ParkingVelo2042,48.8760673,2.3386194,16
ParkingVelo2043,48.8775421,2.3373529,26
ParkingVelo2044,48.8777269,2.3372099,10
ParkingVelo2045,48.88011,2.3312634,10
ParkingVelo2046,48.8799326,2.3297201,10
ParkingVelo2047,48.8768457,2.3188488,12
ParkingVelo2048,48.8768634,2.3194362,12
ParkingVelo2049,48.8776311,2.3135929,8
ParkingVelo2050,48.8782102,2.3083453,10
ParkingVelo2051,48.8810272,2.2972637,30
ParkingVelo2052,48.8808746,2.2919986,10
ParkingVelo2053,48.8812689,2.2916573,14
ParkingVelo2054,48.8775678,2.409897,12
ParkingVelo2055,48.8761649,2.4074375,8
ParkingVelo2056,48.8771077,2.4103993,8
ParkingVelo2057,48.8567816,2.2786747,6
ParkingVelo2058,48.8595469,2.2774802,4
ParkingVelo2059,48.8656239,2.2792956,10
ParkingVelo2060,48.8870142,2.3475665,22
ParkingVelo2061,48.8613666,2.3478458,12
ParkingVelo2062,48.8397758,2.3544551,60
ParkingVelo2063,48.8900294,2.3954106,14
ParkingVelo2064,48.8623905,2.4093884,8
ParkingVelo2065,48.8624874,2.4094737,8
ParkingVelo2066,48.8634271,2.409151,8
ParkingVelo2067,48.849255,2.3971156,10
ParkingVelo2068,48.8539424,2.399822,10
ParkingVelo2069,48.8513093,2.399668,46
ParkingVelo2070,48.848295,2.3406817,10
ParkingVelo2071,48.8757709,2.3480195,38
ParkingVelo2072,48.8754609,2.3251875,24
ParkingVelo2073,48.8712089,2.3521766,10
ParkingVelo2074,48.8618509,2.3481259,24
ParkingVelo2075,48.8624569,2.3780688,8
ParkingVelo2076,48.8577905,2.3742217,6
ParkingVelo2077,48.8569082,2.3719673,10
ParkingVelo2078,48.8569439,2.3720558,10
ParkingVelo2079,48.8568147,2.372102,10
ParkingVelo2080,48.8568226,2.3720048,10
ParkingVelo2081,48.8564471,2.3713503,8
ParkingVelo2082,48.8447011,2.3200879,10
ParkingVelo2083,48.8442631,2.3200759,8
ParkingVelo2084,48.8440407,2.3204085,8
ParkingVelo2085,48.8440998,2.3201323,8
ParkingVelo2086,48.8427671,2.3211502,6
ParkingVelo2087,48.8407988,2.3232938,10
ParkingVelo2088,48.8718514,2.3581881,20
ParkingVelo2089,48.8643404,2.3531041,10
ParkingVelo2090,48.863847,2.3528534,16
ParkingVelo2091,48.8638192,2.3526372,16
ParkingVelo2092,48.860481,2.3591784,18
ParkingVelo2093,48.8537258,2.3591374,10
ParkingVelo2094,48.8540366,2.3590768,10
ParkingVelo2095,48.8465209,2.3665039,34
ParkingVelo2096,48.8412168,2.3560811,10
ParkingVelo2097,48.8501152,2.3489533,24
ParkingVelo2098,48.8272997,2.3486916,12
ParkingVelo2099,48.8280658,2.3524817,6
ParkingVelo2100,48.8325744,2.3718358,8
ParkingVelo2101,48.8731275,2.4007323,8
ParkingVelo2102,48.8730822,2.4005769,6
ParkingVelo2103,48.8755297,2.403557,12
ParkingVelo2104,48.8675855,2.3535579,10
ParkingVelo2105,48.875246,2.3540029,24
ParkingVelo2106,48.8314017,2.3664566,10
ParkingVelo2107,48.831444,2.3664012,10
ParkingVelo2108,48.8310742,2.3662576,10
ParkingVelo2109,48.8472978,2.2976869,8
ParkingVelo2110,48.8470123,2.2945158,10
ParkingVelo2111,48.8731694,2.3468151,8
ParkingVelo2112,48.8730954,2.3421847,6
ParkingVelo2113,48.8730333,2.3421609,6
ParkingVelo2114,48.8740644,2.3381081,10
ParkingVelo2115,48.8827874,2.329773,10
ParkingVelo2116,48.8828908,2.329666,22
ParkingVelo2117,48.8828195,2.3296967,10
ParkingVelo2118,48.8831926,2.3303669,10
ParkingVelo2119,48.8833687,2.3302956,10
ParkingVelo2120,48.8834859,2.3297305,20
ParkingVelo2121,48.883979,2.3222471,14
ParkingVelo2122,48.8843538,2.323343,8
ParkingVelo2123,48.8837105,2.3250082,28
ParkingVelo2124,48.8810568,2.3151218,8
ParkingVelo2125,48.8801722,2.2999738,10
ParkingVelo2126,48.8802879,2.2996699,14
ParkingVelo2127,48.8844732,2.2966767,20
ParkingVelo2128,48.8751653,2.3672457,8
ParkingVelo2129,48.8749473,2.3667867,16
ParkingVelo2130,48.8744581,2.3661418,20
ParkingVelo2131,48.8764536,2.3386563,12
ParkingVelo2132,48.8765844,2.3387048,12
ParkingVelo2133,48.8822684,2.3041868,8
ParkingVelo2134,48.8833053,2.3017304,8
ParkingVelo2135,48.8845978,2.2990997,8
ParkingVelo2136,48.8844645,2.2992586,10
ParkingVelo2137,48.884423,2.2990886,10
ParkingVelo2138,48.8604804,2.365735,18
ParkingVelo2139,48.8595761,2.3645916,10
ParkingVelo2140,48.8586754,2.3645598,16
ParkingVelo2141,48.8553415,2.3593964,10
ParkingVelo2142,48.8546644,2.355269,10
ParkingVelo2143,48.8592085,2.3759745,20
ParkingVelo2144,48.8578461,2.3743732,6
ParkingVelo2145,48.822133,2.3486917,12
ParkingVelo2146,48.8221318,2.3476571,12
ParkingVelo2147,48.847478,2.282457,5
ParkingVelo2148,48.8475746,2.2825129,4
ParkingVelo2149,48.8657667,2.3610906,24
ParkingVelo2150,48.8675098,2.3516562,12
ParkingVelo2151,48.8672359,2.3515389,12
ParkingVelo2152,48.844575,2.3438507,38
ParkingVelo2153,48.8445122,2.3441845,38
ParkingVelo2154,48.8690075,2.334403,10
ParkingVelo2155,48.8678811,2.3321633,8
ParkingVelo2156,48.8682878,2.3714584,8
ParkingVelo2157,48.8615013,2.3758643,22
ParkingVelo2158,48.8644237,2.3656502,26
ParkingVelo2159,48.8729948,2.3377012,12
ParkingVelo2161,48.8593032,2.3485414,24
ParkingVelo2162,48.8588685,2.3501743,12
ParkingVelo2163,48.8588027,2.3501368,12
ParkingVelo2164,48.8619053,2.3504029,6
ParkingVelo2165,48.8619157,2.3506865,6
ParkingVelo2166,48.8701667,2.4016044,8
ParkingVelo2167,48.8735766,2.405069,6
ParkingVelo2168,48.8749046,2.4053639,8
ParkingVelo2169,48.8669582,2.3041999,18
ParkingVelo2170,48.8761595,2.3948092,10
ParkingVelo2171,48.8773158,2.3923199,6
ParkingVelo2172,48.8866405,2.3815287,6
ParkingVelo2173,48.8948401,2.3851021,8
ParkingVelo2174,48.8996052,2.3762789,6
ParkingVelo2175,48.8993841,2.3761991,6
ParkingVelo2176,48.8992455,2.3762055,6
ParkingVelo2177,48.8990936,2.3762105,6
ParkingVelo2178,48.898891,2.3748045,8
ParkingVelo2179,48.8986365,2.3740983,26
ParkingVelo2180,48.8988412,2.3743425,8
ParkingVelo2181,48.8986815,2.3755322,16
ParkingVelo2182,48.898685,2.3757891,8
ParkingVelo2183,48.8986909,2.376002,8
ParkingVelo2184,48.898933,2.3769857,8
ParkingVelo2185,48.8989461,2.3776499,8
ParkingVelo2186,48.8989497,2.3778588,8
ParkingVelo2187,48.8989627,2.3785213,10
ParkingVelo2188,48.898979,2.3791798,10
ParkingVelo2189,48.8989462,2.379573,6
ParkingVelo2190,48.8989777,2.3811136,14
ParkingVelo2191,48.8984783,2.3845797,8
ParkingVelo2192,48.8893269,2.3979499,8
ParkingVelo2193,48.8797695,2.4081758,14
ParkingVelo2194,48.8506453,2.3625363,10
ParkingVelo2195,48.8505471,2.3626787,8
ParkingVelo2196,48.8505148,2.3627372,4
ParkingVelo2197,48.8502911,2.3626821,12
ParkingVelo2198,48.8516411,2.3637923,8
ParkingVelo2199,48.8516022,2.3634803,8
ParkingVelo2200,48.8521995,2.3652093,10
ParkingVelo2201,48.851998,2.3655272,6
ParkingVelo2202,48.8527961,2.3673856,10
ParkingVelo2203,48.8858205,2.3066006,4
ParkingVelo2204,48.8411752,2.3147192,10
ParkingVelo2205,48.8417196,2.3140159,8
ParkingVelo2206,48.8417261,2.3142715,8
ParkingVelo2207,48.8432282,2.3155479,8
ParkingVelo2208,48.8430258,2.3194807,4
ParkingVelo2209,48.8429643,2.3190691,4
ParkingVelo2210,48.8677965,2.3506982,10
ParkingVelo2211,48.8679184,2.3515576,12
ParkingVelo2212,48.8678573,2.3515112,14
ParkingVelo2213,48.8682024,2.3520459,4
ParkingVelo2214,48.8723321,2.3536806,18
ParkingVelo2215,48.8727071,2.3525784,12
ParkingVelo2216,48.8728243,2.3522113,8
ParkingVelo2217,48.8867799,2.3943639,4
ParkingVelo2218,48.8319149,2.3598257,10
ParkingVelo2219,48.844795,2.324868,6
ParkingVelo2220,48.8650968,2.367539,8
ParkingVelo2221,48.8650015,2.3681156,10
ParkingVelo2222,48.8656703,2.3701199,8
ParkingVelo2223,48.8325139,2.3683356,10
ParkingVelo2224,48.8316346,2.3697049,10
ParkingVelo2225,48.8325583,2.3682727,12
ParkingVelo2226,48.8725019,2.3985207,8
ParkingVelo2227,48.8797355,2.3745422,14
ParkingVelo2228,48.88412,2.3664302,6
ParkingVelo2229,48.8803596,2.3406525,10
ParkingVelo2230,48.8789555,2.3396762,10
ParkingVelo2231,48.8793625,2.3372379,16
ParkingVelo2232,48.869977,2.3002866,12
ParkingVelo2233,48.8751037,2.2901586,10
ParkingVelo2234,48.8751469,2.2901894,10
ParkingVelo2235,48.8756118,2.2885506,6
ParkingVelo2236,48.8756559,2.2885868,8
ParkingVelo2237,48.8761728,2.2867884,10
ParkingVelo2238,48.876216,2.2868219,10
ParkingVelo2239,48.8765714,2.2855224,10
ParkingVelo2240,48.8766146,2.2855425,10
ParkingVelo2241,48.851758,2.3419453,14
ParkingVelo2242,48.8522023,2.3401523,8
ParkingVelo2243,48.8529916,2.3368239,8
ParkingVelo2244,48.8655299,2.3950021,8
ParkingVelo2245,48.8412636,2.3859505,10
ParkingVelo2246,48.8421074,2.3848549,6
ParkingVelo2247,48.8279791,2.3695609,16
ParkingVelo2248,48.8284377,2.3671096,12
ParkingVelo2249,48.8541233,2.4057604,14
ParkingVelo2250,48.8574551,2.4035683,8
ParkingVelo2251,48.8620146,2.4037967,4
ParkingVelo2252,48.8221681,2.3275933,10
ParkingVelo2253,48.864039,2.2398511,18
ParkingVelo2254,48.8624933,2.3520867,8
ParkingVelo2255,48.8667913,2.3731411,8
ParkingVelo2256,48.8697807,2.3627579,6
ParkingVelo2257,48.8923159,2.3177254,10
ParkingVelo2258,48.8306963,2.3191197,10
ParkingVelo2259,48.8668104,2.3374109,24
ParkingVelo2260,48.8835513,2.3422983,10
ParkingVelo2261,48.890724,2.330912,10
ParkingVelo2262,48.8906828,2.3263746,22
ParkingVelo2263,48.8867307,2.3185852,14
ParkingVelo2264,48.8866597,2.318576,10
ParkingVelo2265,48.8850684,2.3157395,8
ParkingVelo2266,48.884968,2.3155591,10
ParkingVelo2267,48.8849327,2.3156047,10
ParkingVelo2268,48.8847947,2.3155376,10
ParkingVelo2269,48.884591,2.3147168,22
ParkingVelo2270,48.883745,2.313667,20
ParkingVelo2271,48.8764776,2.378268,8
ParkingVelo2272,48.8772178,2.3741969,8
ParkingVelo2273,48.8771991,2.3740661,10
ParkingVelo2274,48.8902286,2.3312406,8
ParkingVelo2275,48.8854889,2.3165658,20
ParkingVelo2276,48.8837197,2.3044521,10
ParkingVelo2277,48.8339554,2.3269595,17
ParkingVelo2278,48.845309,2.3795017,10
ParkingVelo2279,48.8459451,2.3783514,16
ParkingVelo2280,48.8448442,2.380478,8
ParkingVelo2281,48.8435858,2.383124,8
ParkingVelo2282,48.8433776,2.3836642,10
